label,discription
normal,
normal,S.i'm watching it in live..
normal,see you then
normal,K I'm ready
normal,Do you know why god created gap between your fingers..? So that
normal,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
normal,what are your new years plans?
fraud,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
normal,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
normal,Only just got this message
normal,Dear :-/ why you mood off. I cant drive so i brother to drive
normal,When did dad get back.
normal,Can you tell Shola to please go to college of medicine and visit the academic department
normal,Yes just finished watching days of our lives. I love it.
normal,Juz go google n search 4 qet...
normal,Many times we lose our best ones bcoz we are 
normal,Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words
normal,Just getting back home
normal,Sorry
normal,Dun need to use dial up juz open da browser n surf...
fraud,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP
normal,Awesome
normal,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
fraud,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP"""
normal,You also didnt get na hi hi hi hi hi
normal,Ya but it cant display internal subs so i gotta extract them
normal,If i said anything wrong sorry de:-)
normal,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
normal,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
normal,Yeah I should be able to
normal,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey
normal, says that he's quitting at least5times a day so i wudn't take much notice of that. Nah
normal,When you get free
normal,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …
normal,Ok i msg u b4 i leave my house.
normal,Still at west coast... Haiz... Ü'll take forever to come back...
normal,MMM ... Fuck .... Merry Christmas to me
normal,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
normal,Update your face book status frequently :)
normal,Just now saw your message.it k da:)
normal,Was it something u ate?
normal,So what did the bank say about the money?
normal,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
normal,Hey they r not watching movie tonight so i'll prob b home early...
normal,Yar lor... How u noe? U used dat route too?
normal,2mro i am not coming to gym machan. Goodnight.
normal,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt
normal,Can u look 4 me in da lib i got stuff havent finish yet.
normal,Sounds great! Im going to sleep now. Have a good night!
fraud,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
normal,House-Maid is the murderer
normal,How come u got nothing to do?
normal,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love
normal,i want to grasp your pretty booty :)
normal,I've got it down to a tea. not sure which flavour
normal,I'm going 2 orchard now laready me reaching soon. U reaching?
normal,Dear i am not denying your words please
normal,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm
normal,COME BACK TO TAMPA FFFFUUUUUUU
normal,2 celebrate my bday
normal,Merry christmas to u too annie!
normal,Please tell me you have some of that special stock you were talking about
normal,I sent them. Do you like?
fraud,Urgent UR awarded a complimentary trip to EuroDisinc Trav
normal,Awesome
normal,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."
normal,I've told you everything will stop. Just dont let her get dehydrated.
normal,Or I guess  &lt
normal,I'm home. Ard wat time will u reach?
normal,Storming msg: Wen u lift d phne
normal,"If you want to mapquest it or something look up ""usf dogwood drive"""
normal,Aight should I just plan to come up later tonight?
normal,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
fraud,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123"
normal,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.
normal,Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy
normal,Sorry I flaked last night
normal,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
normal,Ranjith cal drpd Deeraj and deepak 5min hold
normal,CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X
normal,Hey u still at the gym?
normal,She said
normal,Much better now thanks lol
normal,Nothing
normal,Lemme know when I can swing by and pick up
normal,Wa... U so efficient... Gee... Thanx...
fraud,3. You have received your mobile content. Enjoy
normal,S but not able to sleep.
fraud,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min
normal,We will meet soon princess! Ttyl!
normal,I'll pick you up at about 5.15pm to go to taunton if you still want to come.
normal,Oh :-)only 4 outside players allowed to play know
normal,I anything lor.
normal,Erutupalam thandiyachu
normal,Y cant u try new invention to fly..i'm not joking.
normal,No..its ful of song lyrics..
normal,What do u reckon as need 2 arrange transport if u can't do it
normal,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
normal,Shopping? Eh ger i toking abt syd leh...Haha
normal,What not under standing.
normal,have * good weekend.
normal,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
normal,Call me when you get the chance plz &lt
normal,The new deus ex game comin early next yr
normal,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt
normal,My friend
normal,Probably a couple hours tops
normal,LOL .. *grins* .. I'm not babe
normal,Man this bus is so so so slow. I think you're gonna get there before me
normal,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
normal,In case you wake up wondering where I am
normal,Ok
fraud,Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1
fraud,SMS SERVICES. for your inclusive text credits
normal,Nvm take ur time.
normal,So wat's da decision?
normal,Wot is u up 2 then bitch?
normal,Stupid.its not possible
normal,She told to hr that he want posting in chennai:)because i'm working here:)
fraud,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a
normal,When are you guys leaving?
normal,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?
normal,Not able to do anything.
normal,Ü takin linear algebra today?
normal,This weekend is fine (an excuse not to do too much decorating)
normal,Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson
normal,Now project pa. After that only i can come.
fraud,Money i have won wining number 946 wot do i do next
normal,Sure
normal,That was random saw my old roomate on campus. He graduated
fraud,Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates
normal,Men always needs a beautiful
normal,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?
normal,Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much
normal,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not
normal,Hi good mornin.. Thanku wish u d same..
normal,DO U WANT 2 MEET UP 2MORRO
normal,Actually I decided I was too hungry so I haven't left yet :V
normal,I've sent ü my part..
normal,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
fraud,I want some cock! My hubby's away
normal,Understand. his loss is my gain :) so do you work? School?
normal,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx
normal,Hiya
normal,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
normal,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
normal,Ok both our days. So what are you making for dinner tonite? Am I invited?
fraud,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
normal,I have no money 4 steve mate! !
normal,IM LATE TELLMISS IM ON MY WAY
normal,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
normal,Normally i use to drink more water daily:)
normal,Dare i ask... Any luck with sorting out the car?
normal,Party's at my place at usf
normal,Urgh
normal,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
fraud,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?
normal,I've been trying to reach him without success
normal,when you and derek done with class?
normal,Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...
normal,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
normal,Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. 
normal,Hope you are having a good week. Just checking in
normal,Haha
normal,Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist 
normal,Great. Have a safe trip. Dont panic surrender all.
normal,"SYMPTOMS"" when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your
normal	Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  
normal	Try to do something dear. You read something for exams
normal	7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear
normal	Gettin rdy to ship comp
normal	I am in hospital da. . I will return home in evening
normal	PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
normal	Think + da. You wil do.
normal	I'm awake oh. What's up.
normal	Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe
normal	How much u trying to get?
normal	Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time
normal	Tell me again what your address is
normal	Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)
normal	Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?
normal	But you were together so you should be thinkin about him
normal	hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.
normal	At WHAT TIME should i come tomorrow
fraud	Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
normal	Omg how did u know what I ate?
fraud	""URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50"
normal,:( but your not here....
normal,Not directly behind... Abt 4 rows behind ü...
fraud,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
fraud,Had your contract mobile 11 Mnths? Latest Motorola
fraud,Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10
normal,No plans yet. What are you doing ?
normal,Hi ....My engagement has been fixd on  &lt
normal,Not course. Only maths one day one chapter with in one month we can finish.
normal,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
fraud,For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022
normal,Noooooooo please. Last thing I need is stress. For once in your life be fair.
fraud,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
fraud,Mila
normal,I'll see if I can swing by in a bit
normal,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
normal,Have you not finished work yet or something?
normal,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
fraud,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
normal,Right it wasnt you who phoned it was someone with a number like yours!
normal,It's ok i wun b angry. Msg u aft i come home tonight.
normal,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
normal,Yo sorry was in the shower sup
normal,Carlos is down but I have to pick it up from him
normal,Full heat pa:-) i have applyed oil pa.
normal,I'm stuck in da middle of da row on da right hand side of da lt... 
normal,Have you laid your airtel line to rest?
normal,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 
fraud,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
normal,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx"
normal,And I don't plan on staying the night but I prolly won't be back til late
normal,THANX 4 PUTTIN DA FONE DOWN ON ME!!
normal,I need an 8th but I'm off campus atm
normal,Oh... Haha... Den we shld had went today too... Gee
normal,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!
normal,We live in the next  &lt
normal,Y de asking like this.
normal,Just glad to be talking to you.
normal,Wat time ü finish?
normal,Sorry da. I gone mad so many pending works what to do.
normal,How much you got for cleaning
normal,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
fraud,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
normal,Ü called dad oredi...
normal,Good. do you think you could send me some pix? I would love to see your top and bottom...
normal,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
normal,Sorry
normal,THIS IS A LONG FUCKIN SHOWR
normal,Received
normal,They finally came to fix the ceiling.
normal,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."
normal,Jus finish blowing my hair. U finish dinner already?
normal,I'm on the bus. Love you
normal,Lol ... I knew that .... I saw him in the dollar store
fraud,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
fraud,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
normal,Only saturday and sunday holiday so its very difficult:)
normal,Everybody had fun this evening. Miss you.
normal,Got hella gas money
normal,I'm in a meeting
normal,Oh wow thats gay. Will firmware update help
normal,These won't do. Have to move on to morphine
normal,How come i din c ü... Yup i cut my hair...
normal,K k pa Had your lunch aha.
normal,Oh ho. Is this the first time u use these type of words
normal,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
normal,Of course. I guess god's just got me on hold right now.
normal,Do you hide anythiing or keeping distance from me
normal,Havent.
fraud,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
normal,Sorry i din lock my keypad.
normal,Did u got that persons story
normal,Are you planning to come chennai?
fraud,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
normal,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
normal,We are okay. Going to sleep now. Later
normal,Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords
normal,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """
fraud,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 
normal,Where r e meeting tmr?
normal,Lol yes. But it will add some spice to your day.
normal,Hope you are having a great day.
normal,Our Prasanth ettans mother passed away last night. Just pray for her and family.
normal,K
fraud,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
normal,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
normal,I cant pick the phone right now. Pls send a message
normal,You call him and tell now infront of them. Call him now.
normal,Ok no prob...
normal,Ladies first and genus second k .
normal,No. Yes please. Been swimming?
normal,Mum not going robinson already.
normal,Ok set let u noe e details later...
normal,Not..tel software name..
normal,I send the print  outs da.
normal,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 
normal,When I was born
normal,Many more happy returns of the day. I wish you happy birthday.
normal,Ya very nice. . .be ready on thursday
normal,I am in hospital da. . I will return home in evening
normal,Thinking of u 
fraud,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
normal,Orh i tot u say she now still dun believe.
normal,When you just put in the + sign
normal,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
normal,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
normal,If you're still up
fraud,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n
normal,Well boy am I glad G wasted all night at applebees for nothing
fraud,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
normal,Ok lor... Or u wan me go look 4 u?
normal,U wan 2 haf lunch i'm in da canteen now.
normal,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..
normal,hey
fraud,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
fraud,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082
normal,I'm home. Doc gave me pain meds says everything is fine.
normal,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900)
normal,Me too! Have a lovely night xxx
normal,Prepare to be pleasured :)
normal,Hi.:)technical support.providing assistance to us customer through call and email:)
normal,if you text on your way to cup stop that should work. And that should be BUS
normal,Whens your radio show?
fraud,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412
normal,I'm not sure if its still available though
normal,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
normal,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx
normal,Hi..i got the money da:)
normal,Hi
normal,Ok then u tell me wat time u coming later lor.
normal,U repeat e instructions again. Wat's e road name of ur house?
normal,So many people seems to be special at first sight
normal,Quite lor. But dun tell him wait he get complacent...
normal,Sorry completely forgot * will pop em round this week if your still here?
normal,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM
normal,O we cant see if we can join denis and mina? Or does denis want alone time
normal,Sen told that he is going to join his uncle finance in cbe
normal,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
normal,Call me
normal,Especially since i talk about boston all up in my personal statement
normal,Indeed and by the way it was either or - not both !
fraud,Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10
normal,Holy living christ what is taking you so long
normal,Ü thk of wat to eat tonight.
normal,Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies
normal,We're on the opposite side from where we dropped you off
normal,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.
normal,Send me your resume:-)
normal,Gd luck 4 ur exams :-)
normal,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
normal,Sorry that was my uncle. I.ll keep in touch
normal,Saw Guys and Dolls last night with Patrick Swayze it was great
fraud,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
fraud,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
normal,Just come home. I don't want u to be miserable
normal,I dont know why she.s not getting your messages
normal,its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter
normal,The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him
normal,Reverse is cheating. That is not mathematics.
normal,How do you plan to manage that
normal,Er
normal,Sorry for the delay. Yes masters
normal,Call me when u finish then i come n pick u.
fraud,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
normal,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
normal,Don't worry though
normal,Honey
normal,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
normal,fyi I'm at usf now
normal,i can call in  &lt
normal,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
normal,Ü no home work to do meh... 
normal,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
normal,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
normal,How's ur paper?
normal,Got smaller capacity one? Quite ex...
fraud,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
normal,Im good! I have been thinking about you...
normal,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
normal,I am going to sleep. I am tired of travel.
normal,Haha
normal,Yup but it's not giving me problems now so mayb i'll jus leave it...
normal,Lol no. Just trying to make your day a little more interesting
normal,How long before you get reply
normal,"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means"
normal,no
fraud,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
normal,Will you come online today night
normal,Then anything special?
normal,I'm in solihull
normal,Will do. Have a good day
normal,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
normal,Love that holiday Monday feeling even if I have to go to the dentists in an hour
normal,I am on the way to tirupur.
fraud,Goal! Arsenal 4 (Henry
normal,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
normal,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! 
normal,Just dropped em off
fraud,This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy
normal,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
normal,Re your call
normal,G says you never answer your texts
normal,Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not
normal,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
normal,Oh yah... We never cancel leh... Haha 
normal,We can go 4 e normal pilates after our intro...  
normal,Ok... Let u noe when i leave my house.
normal,Oh yes
normal,Wanna do some art?! :D
normal,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!
fraud,Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p)
fraud,Hi
normal,Good morning
normal,Match started.india  &lt
normal,Once free call me sir.
normal,Hey do you want anything to buy:)
normal,Hey babe
normal,K..k.:)congratulation ..
normal,G wants to know where the fuck you are
normal,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
normal,Tomarrow i want to got to court. At  &lt
normal,Ü go home liao? Ask dad to pick me up at 6...
normal,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
normal,I'm eatin now lor
normal,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
normal,Wrong phone! This phone! I answer this one but assume the other is people i don't well
normal,Anyway I don't think I can secure anything up here
normal,I'm already back home so no probably not
fraud,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
fraud,Hi this is Amy
normal,I am in bus on the way to calicut
normal,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
normal,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx
fraud,Welcome to Select
normal,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!
normal,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
normal,Doing my masters. When will you buy a bb cos i have for sale and how's bf
normal,Ahhhh...just woken up!had a bad dream about u tho
normal,I'm vivek:)i got call from your number.
normal,Why didn't u call on your lunch?
normal,What i mean was i left too early to check
normal,I want  &lt
normal,A bit of Ur smile is my hppnss
normal,Yup ok...
normal,I want to see your pretty pussy...
fraud,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
normal,A few people are at the game
fraud,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
fraud,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill
normal,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.
normal,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
normal,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
normal,Hey come online! Use msn... We are all there
normal,I'm fine. Hope you are good. Do take care.
normal,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
normal,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
normal,Yar... I tot u knew dis would happen long ago already.
normal,You are gorgeous! keep those pix cumming :) thank you!
normal,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
normal,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
normal,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
normal,So what u doing today?
normal,I said its okay. Sorry
normal,Slept? I thinkThis time ( &lt
normal,Networking job is there.
normal,Dont let studying stress you out. L8r.
normal,That's y u haf 2 keep me busy...
normal,No rushing. I'm not working. I'm in school so if we rush we go hungry.
normal,Which channel:-):-):):-).
normal,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
fraud,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
normal,We made it! Eta at taunton is 12:30 as planned
normal,I'm hungry buy smth home...
normal,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX."
normal,My drive can only be read. I need to write
normal,Just looked it up and addie goes back Monday
normal,Happy new year. Hope you are having a good semester
normal,Esplanade lor. Where else...
normal,Can you talk with me..
normal,Hmph. Go head
